episode,step,timestamp,seed,condition,state_hash,action,reward,score,towers,enemies_killed,health,llm_used,llm_prompt_id,llm_decision,env_version,agent_version,prompt_version
0,21,1758866894.1604776,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,22,1758866894.1609423,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,23,1758866894.161435,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,24,1758866894.1619205,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,25,1758866894.1624103,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,26,1758866894.162941,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,27,1758866894.1634057,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,28,1758866894.163869,42,elm_only,9ba4c8ad,50,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,29,1758866894.1643877,42,elm_only,9ba4c8ad,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,30,1758866894.1655743,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,31,1758866894.1660604,42,elm_only,2355916d,88,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,32,1758866894.1665308,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,33,1758866894.166989,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,34,1758866894.1675236,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,35,1758866894.167967,42,elm_only,2355916d,83,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,36,1758866894.1684415,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,37,1758866894.1688914,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,38,1758866894.1693456,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,39,1758866894.1698184,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,40,1758866894.170848,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,41,1758866894.1713529,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,42,1758866894.1718116,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,43,1758866894.1723022,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,44,1758866894.1727655,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,45,1758866894.173208,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,46,1758866894.173666,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,47,1758866894.1741223,42,elm_only,2355916d,17,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,48,1758866894.1746418,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,49,1758866894.175182,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,50,1758866894.1763177,42,elm_only,2355916d,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,51,1758866894.176824,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,52,1758866894.1773663,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,53,1758866894.1778064,42,elm_only,2355916d,86,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,54,1758866894.1782537,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,55,1758866894.1787095,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,56,1758866894.1791584,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,57,1758866894.1796176,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,58,1758866894.1801014,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,59,1758866894.1805713,42,elm_only,2355916d,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,60,1758866894.1817236,42,elm_only,5700fca7,97,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,61,1758866894.1822393,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,62,1758866894.1827145,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,63,1758866894.183199,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,64,1758866894.183687,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,65,1758866894.184219,42,elm_only,5700fca7,8,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,66,1758866894.184725,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,67,1758866894.1852207,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,68,1758866894.1856885,42,elm_only,5700fca7,10,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,69,1758866894.1861272,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,70,1758866894.1872633,42,elm_only,5700fca7,110,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,71,1758866894.1878495,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,72,1758866894.1883593,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,73,1758866894.1888707,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,74,1758866894.1893754,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,75,1758866894.1898742,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,76,1758866894.190387,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,77,1758866894.1908743,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,78,1758866894.1913168,42,elm_only,5700fca7,22,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,79,1758866894.1917892,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,80,1758866894.193128,42,elm_only,5700fca7,2,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,81,1758866894.1936963,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,82,1758866894.1941543,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,83,1758866894.1946352,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,84,1758866894.1950994,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,85,1758866894.195573,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,86,1758866894.1960547,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,87,1758866894.1965258,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,88,1758866894.196988,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,89,1758866894.1974747,42,elm_only,5700fca7,94,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,90,1758866894.1987135,42,elm_only,7a060984,78,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,91,1758866894.199226,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,92,1758866894.1997287,42,elm_only,7a060984,76,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,93,1758866894.2002225,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,94,1758866894.2007213,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,95,1758866894.2011645,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,96,1758866894.2016501,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,97,1758866894.2021077,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,98,1758866894.2026377,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,99,1758866894.2031276,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,100,1758866894.2044072,42,elm_only,7a060984,67,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,101,1758866894.2049444,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,102,1758866894.2054634,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,103,1758866894.2059863,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,104,1758866894.206564,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,105,1758866894.2070465,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,106,1758866894.2075226,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,107,1758866894.2080846,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,108,1758866894.208609,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,109,1758866894.2091856,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,110,1758866894.2105854,42,elm_only,7a060984,46,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,111,1758866894.2112477,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,112,1758866894.2117774,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,113,1758866894.2122798,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,114,1758866894.212773,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,115,1758866894.2132165,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,116,1758866894.2136753,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,117,1758866894.214137,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,118,1758866894.214608,42,elm_only,7a060984,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,119,1758866894.2150939,42,elm_only,7a060984,76,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,120,1758866894.216384,42,elm_only,9a35db34,73,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,121,1758866894.2168918,42,elm_only,9a35db34,71,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,122,1758866894.2173831,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,123,1758866894.217839,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,124,1758866894.218287,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,125,1758866894.2187517,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,126,1758866894.2192008,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,127,1758866894.2196615,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,128,1758866894.220135,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,129,1758866894.2206047,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,130,1758866894.222031,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,131,1758866894.2225518,42,elm_only,9a35db34,57,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,132,1758866894.2230248,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,133,1758866894.2235067,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,134,1758866894.224058,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,135,1758866894.2246132,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,136,1758866894.2251277,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,137,1758866894.2256494,42,elm_only,9a35db34,112,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,138,1758866894.2261372,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,139,1758866894.2266366,42,elm_only,9a35db34,106,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,140,1758866894.2280436,42,elm_only,9a35db34,95,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,141,1758866894.2285655,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,142,1758866894.2290215,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,143,1758866894.22956,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,144,1758866894.2300708,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,145,1758866894.2306173,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,146,1758866894.2311273,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,147,1758866894.2316358,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,148,1758866894.2321177,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,149,1758866894.2326097,42,elm_only,9a35db34,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,150,1758866894.2341063,42,elm_only,f21b8518,12,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,151,1758866894.2346623,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,152,1758866894.2351458,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,153,1758866894.2356365,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,154,1758866894.2361245,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,155,1758866894.2366226,42,elm_only,f21b8518,96,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,156,1758866894.2370846,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,157,1758866894.237559,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,158,1758866894.2380228,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,159,1758866894.2384942,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,160,1758866894.2401104,42,elm_only,f21b8518,53,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,161,1758866894.2406666,42,elm_only,f21b8518,17,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,162,1758866894.2412088,42,elm_only,f21b8518,17,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,163,1758866894.2417371,42,elm_only,f21b8518,17,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,164,1758866894.2422512,42,elm_only,f21b8518,17,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,165,1758866894.2427366,42,elm_only,70baaee1,104,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,166,1758866894.2432048,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,167,1758866894.2436907,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,168,1758866894.244167,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,169,1758866894.2446623,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,170,1758866894.2461953,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,171,1758866894.2467792,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,172,1758866894.2472744,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,173,1758866894.2477953,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,174,1758866894.2483175,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,175,1758866894.2488108,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,176,1758866894.2493,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,177,1758866894.249797,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,178,1758866894.250267,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,179,1758866894.2507758,42,elm_only,70baaee1,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,180,1758866894.2522862,42,elm_only,22eaeec9,11,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,181,1758866894.2528124,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,182,1758866894.2532966,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,183,1758866894.2537882,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,184,1758866894.254286,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,185,1758866894.2547693,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,186,1758866894.255228,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,187,1758866894.2556984,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,188,1758866894.2561746,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,189,1758866894.256652,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,190,1758866894.2582295,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,191,1758866894.2587724,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,192,1758866894.2592576,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,193,1758866894.2597294,42,elm_only,22eaeec9,110,-1.0,100,5,1,100,0,,,1.0,1.0,N/A
0,194,1758866894.2602563,42,elm_only,22eaeec9,110,-1.0,200,5,2,100,0,,,1.0,1.0,N/A
0,195,1758866894.2607646,42,elm_only,e048e719,110,14.0,200,6,2,100,0,,,1.0,1.0,N/A
0,196,1758866894.261239,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,197,1758866894.2617507,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,198,1758866894.2622232,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,199,1758866894.2627358,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,200,1758866894.2644691,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,201,1758866894.265072,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,202,1758866894.2656724,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,203,1758866894.266354,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,204,1758866894.2669213,42,elm_only,d6b60cec,13,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,205,1758866894.2674754,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,206,1758866894.2679536,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,207,1758866894.2684991,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,208,1758866894.2690105,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,209,1758866894.2694933,42,elm_only,d6b60cec,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,210,1758866894.2710843,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,211,1758866894.271686,42,elm_only,8d6cdd8c,114,4.0,200,6,2,100,0,,,1.0,1.0,N/A
0,212,1758866894.2722309,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,213,1758866894.2727432,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,214,1758866894.273222,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,215,1758866894.2737193,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,216,1758866894.274193,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,217,1758866894.2747612,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,218,1758866894.275308,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,219,1758866894.2758408,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,220,1758866894.2774572,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,221,1758866894.2779863,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,222,1758866894.278527,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,223,1758866894.2790413,42,elm_only,8d6cdd8c,48,-1.0,200,6,2,100,0,,,1.0,1.0,N/A
0,224,1758866894.279539,42,elm_only,8d6cdd8c,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,225,1758866894.2800584,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,226,1758866894.2805789,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,227,1758866894.2810466,42,elm_only,b5b88331,43,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,228,1758866894.2815676,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,229,1758866894.2820756,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,230,1758866894.2837539,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,231,1758866894.2843575,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,232,1758866894.284841,42,elm_only,b5b88331,23,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,233,1758866894.2853153,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,234,1758866894.2858124,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,235,1758866894.2862976,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,236,1758866894.2867706,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,237,1758866894.287218,42,elm_only,b5b88331,84,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,238,1758866894.2876928,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,239,1758866894.2881875,42,elm_only,b5b88331,48,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,240,1758866894.2898688,42,elm_only,9e153f05,2,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
0,241,1758866894.2905197,42,elm_only,9e153f05,2,-1.0,300,6,3,100,0,,,1.0,1.0,N/A
