episode,step,timestamp,seed,condition,state_hash,action,reward,score,towers,enemies_killed,health,llm_used,llm_prompt_id,llm_decision,env_version,agent_version,prompt_version
0,39,1758876759.455082,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,40,1758876759.4782286,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,41,1758876759.4790244,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,42,1758876759.479543,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,43,1758876759.4800053,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,44,1758876759.4804645,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,45,1758876759.480921,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,46,1758876759.4816253,42,elm_only,788c8239,69,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,47,1758876759.4820783,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,48,1758876759.482534,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,49,1758876759.483023,42,elm_only,788c8239,76,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,50,1758876759.4844575,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,51,1758876759.485014,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,52,1758876759.4855103,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,53,1758876759.4859571,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,54,1758876759.4864092,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,55,1758876759.4868503,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,56,1758876759.4872873,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,57,1758876759.4877617,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,58,1758876759.488204,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,59,1758876759.4886682,42,elm_only,788c8239,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,60,1758876759.4899151,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,61,1758876759.4904373,42,elm_only,419d50b6,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,62,1758876759.4908981,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,63,1758876759.4913602,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,64,1758876759.4918444,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,65,1758876759.492283,42,elm_only,419d50b6,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,66,1758876759.492756,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,67,1758876759.4932327,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,68,1758876759.4937124,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,69,1758876759.4941688,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,70,1758876759.4953265,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,71,1758876759.495876,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,72,1758876759.4963331,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,73,1758876759.4968007,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,74,1758876759.4972515,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,75,1758876759.497717,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,76,1758876759.4981647,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,77,1758876759.4986277,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,78,1758876759.4990726,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,79,1758876759.499591,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,80,1758876759.5008388,42,elm_only,419d50b6,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,81,1758876759.5013502,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,82,1758876759.501944,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,83,1758876759.5024767,42,elm_only,419d50b6,0,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,84,1758876759.5029716,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,85,1758876759.5034313,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,86,1758876759.503917,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,87,1758876759.5043814,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,88,1758876759.5048423,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,89,1758876759.5052984,42,elm_only,419d50b6,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,90,1758876759.5068822,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,91,1758876759.5074096,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,92,1758876759.5079386,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,93,1758876759.508416,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,94,1758876759.5088763,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,95,1758876759.509332,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,96,1758876759.5097945,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,97,1758876759.510245,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,98,1758876759.5107105,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,99,1758876759.511159,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,100,1758876759.5124996,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,101,1758876759.513054,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,102,1758876759.513535,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,103,1758876759.514022,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,104,1758876759.5144918,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,105,1758876759.5149486,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,106,1758876759.5154116,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,107,1758876759.5159204,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,108,1758876759.5164182,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,109,1758876759.5168831,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,110,1758876759.5181315,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,111,1758876759.518648,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,112,1758876759.5191076,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,113,1758876759.5196073,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,114,1758876759.5201137,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,115,1758876759.5205822,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,116,1758876759.5210793,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,117,1758876759.5215766,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,118,1758876759.5220313,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,119,1758876759.5225053,42,elm_only,ca2d105c,82,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,120,1758876759.5239315,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,121,1758876759.524466,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,122,1758876759.524995,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,123,1758876759.5255132,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,124,1758876759.5260181,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,125,1758876759.5265326,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,126,1758876759.5270274,42,elm_only,6cf9a1b3,104,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,127,1758876759.527577,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,128,1758876759.5280979,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,129,1758876759.5286267,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,130,1758876759.530087,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,131,1758876759.530616,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,132,1758876759.531091,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,133,1758876759.5315692,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,134,1758876759.532053,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,135,1758876759.532559,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,136,1758876759.533061,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,137,1758876759.533543,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,138,1758876759.5339994,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,139,1758876759.53447,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,140,1758876759.535835,42,elm_only,6cf9a1b3,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,141,1758876759.5363607,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,142,1758876759.5368323,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,143,1758876759.5373542,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,144,1758876759.5378387,42,elm_only,6cf9a1b3,50,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,145,1758876759.5382953,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,146,1758876759.5388563,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,147,1758876759.5393176,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,148,1758876759.5398126,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,149,1758876759.5402856,42,elm_only,6cf9a1b3,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,150,1758876759.5417507,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,151,1758876759.5422812,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,152,1758876759.5427978,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,153,1758876759.5433211,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,154,1758876759.5438771,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,155,1758876759.544377,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,156,1758876759.544835,42,elm_only,e6ef649d,47,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,157,1758876759.545295,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,158,1758876759.5457985,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,159,1758876759.54626,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,160,1758876759.547752,42,elm_only,e6ef649d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,161,1758876759.5482776,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,162,1758876759.5487654,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,163,1758876759.54923,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,164,1758876759.5497131,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,165,1758876759.5501726,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,166,1758876759.5506508,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,167,1758876759.5511155,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,168,1758876759.551597,42,elm_only,e6ef649d,58,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,169,1758876759.5520656,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,170,1758876759.5535219,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,171,1758876759.5540452,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,172,1758876759.554535,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,173,1758876759.555019,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,174,1758876759.5555456,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,175,1758876759.5560188,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,176,1758876759.5565033,42,elm_only,e6ef649d,93,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,177,1758876759.5569973,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,178,1758876759.5574803,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,179,1758876759.5579593,42,elm_only,e6ef649d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,180,1758876759.559468,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,181,1758876759.5600111,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,182,1758876759.5605211,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,183,1758876759.5610058,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,184,1758876759.561491,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,185,1758876759.5619733,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,186,1758876759.56246,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,187,1758876759.5629208,42,elm_only,5ecf907d,38,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,188,1758876759.5634036,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,189,1758876759.5639324,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,190,1758876759.5657496,42,elm_only,5ecf907d,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,191,1758876759.56628,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,192,1758876759.5667765,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,193,1758876759.5672498,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,194,1758876759.567856,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,195,1758876759.568414,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,196,1758876759.5689363,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,197,1758876759.5695002,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,198,1758876759.5699742,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,199,1758876759.5704548,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,200,1758876759.5720828,42,elm_only,5ecf907d,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,201,1758876759.572656,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,202,1758876759.573204,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,203,1758876759.573746,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,204,1758876759.5742188,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,205,1758876759.5747063,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,206,1758876759.5751762,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,207,1758876759.5756996,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,208,1758876759.576171,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,209,1758876759.576665,42,elm_only,5ecf907d,107,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,210,1758876759.5782194,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,211,1758876759.5787616,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,212,1758876759.5792449,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,213,1758876759.5797994,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,214,1758876759.5803492,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,215,1758876759.5809042,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,216,1758876759.5813904,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,217,1758876759.5818691,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,218,1758876759.582356,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,219,1758876759.5828428,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,220,1758876759.5845046,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,221,1758876759.5850906,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,222,1758876759.5856307,42,elm_only,7503d6c4,61,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,223,1758876759.5861545,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,224,1758876759.586679,42,elm_only,7503d6c4,31,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,225,1758876759.5872593,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,226,1758876759.5878153,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,227,1758876759.5883148,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,228,1758876759.5888107,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,229,1758876759.5893295,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,230,1758876759.5911174,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,231,1758876759.5917356,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,232,1758876759.592273,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,233,1758876759.592794,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,234,1758876759.593272,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,235,1758876759.5937603,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,236,1758876759.5942366,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,237,1758876759.5947351,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,238,1758876759.5952103,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,239,1758876759.5957704,42,elm_only,7503d6c4,54,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
0,240,1758876759.5974734,42,elm_only,721c15a1,7,-1.0,0,5,0,100,0,,,1.0,1.0,N/A
